ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
3844421,41.906352,-87.627014,395000,2014,2,2,1963,1960,NONE,1350,6049,Chicago,Chicago,Lincoln Park High School,346554.1147659597
3845005,41.905532,-87.628402,259800,2011,1,1,1924,1920,NONE,800,5531.5,Chicago,Chicago,Lincoln Park High School,233484.69323589947
3802364,41.895966,-87.80027,747230.4,2013,4,5,1904,1900,NONE,3000,8886,Chicago,Oak Park,Oak Park & River Forest High School,622799.5635712608
3847017,41.901901,-87.625656,409000,2010,2,2,1971,1970,NONE,1400,6751.5,Chicago,Chicago,Lincoln Park High School,342656.3360348355
3847092,41.901882,-87.626709,395000,2014,2,2,1980,1980,NONE,1433,7152,Chicago,Chicago,Lincoln Park High School,342656.3360348355
3847112,41.901882,-87.626709,325000,2014,2,1,1980,1980,NONE,980,6374,Chicago,Chicago,Lincoln Park High School,290193.16101002763
3886760,41.813121,-87.845907,89000,2012,2,2,NA,UNKNOWN,NONE,1000,3841,Chicago,Brookfield,Lyons Twp High School,185062.24220756898
3848848,41.899406,-87.627129,250000,2014,1,1,1922,1920,NONE,950,871,Chicago,Chicago,Wells Community Academy High School,233484.69323589947
3849770,41.899684,-87.619667,370000,2013,2,2,1955,1950,NONE,1042,5357.5,Chicago,Chicago,Wells Community Academy High School,330892.2652090469
3859840,41.905163,-87.677834,450000,2013,2,2,1997,1990,NONE,2200,9582.5,Chicago,Chicago,Clemente Community Academy High School,362990.1152940312
3860747,41.892417,-87.683876,747230.4,2013,2,3,1920,1920,NONE,3500,15170.97844,Chicago,Chicago,Wells Community Academy High School,596174.0237752224
3860770,41.892418,-87.683876,409000,2014,2,2,NA,UNKNOWN,NONE,1500,7840.5,Chicago,Chicago,Wells Community Academy High School,346554.1147659597
3905511,41.75971,-87.807067,174900,2014,2,3,1991,1990,NONE,1400,6577,Chicago,Bridgeview,Argo Community High School,198248.04838539232
3807005,41.890072,-87.782696,474900,2014,2.5,3,1880,1880,NONE,2042,7710,Chicago,Oak Park,Oak Park & River Forest High School,393225.3019688109
3891190,41.806005,-87.896939,747230.4,2014,5,5,2000,2000,NONE,3726,6599,Chicago,Western Springs,Lyons Twp High School,625231.9594568484
3891197,41.805045,-87.896897,519000,2014,2.5,4,1948,1940,NONE,1719,6550,Chicago,Western Springs,Lyons Twp High School,414243.24332159356
3857001,41.904121,-87.632976,229000,2013,1,1,1980,1980,NONE,753,6620.5,Chicago,Chicago,Lincoln Park High School,220406.01193429984
3858420,41.903564,-87.634171,257500,2014,1,2,1981,1980,NONE,1100,6109,Chicago,Chicago,Lincoln Park High School,233734.411213408
3859051,41.901336,-87.628883,364900,2014,1,1,1971,1970,1998,800,5727.5,Chicago,Chicago,Lincoln Park High School,324673.0398493904
3859770,41.905592,-87.683083,747230.4,2014,3.5,5,2008,2000,NONE,4005.61455,3125,Chicago,Chicago,Clemente Community Academy High School,622736.680408384
3861444,41.891811,-87.66024,299900,2011,1,2,NA,UNKNOWN,NONE,1800,7616,Chicago,Chicago,Wells Community Academy High School,273019.08749039145
3894168,41.795742,-87.904037,465000,2013,2,3,2013,2010,NONE,1976.5,9365,Chicago,Western Springs,Lyons Twp High School,359919.4267440098
3814488,41.868352,-87.781953,329900,2013,1,3,1921,1920,NONE,1330,4051,Chicago,Oak Park,Oak Park & River Forest High School,321224.28484549193
3816534,41.871506,-87.802455,350000,2014,1.5,3,1909,1900,NONE,1361.5,5751.5,Chicago,Oak Park,Oak Park & River Forest High School,325437.8100392409
3816882,41.869472,-87.795585,459000,2013,3,4,1914,1910,NONE,2498,4791,Chicago,Oak Park,Oak Park & River Forest High School,409157.8563348228
3901815,41.774676,-87.901202,747230.4,2014,4.5,5,NA,UNKNOWN,NONE,3766,10998.5,Chicago,Indian Head Park,Lyons Twp High School,625603.7317337809
3866000,41.896236,-87.623466,747230.4,2013,2,2,1985,1980,NONE,1904,9204,Chicago,Chicago,Wells Community Academy High School,553812.0581995117
3953569,41.77406,-87.709418,159900,2014,2,3,NA,UNKNOWN,NONE,1459.5,7437.5,Chicago,Chicago,Hubbard High School,191486.6296570386
3953685,41.772759,-87.710036,134900,2014,2,4,1905,1900,NONE,1224,6679,Chicago,Chicago,Hubbard High School,190672.36997858976
3867909,41.891521,-87.612778,405000,2014,1,1,1968,1960,NONE,1100,5836.5,Chicago,Chicago,Wells Community Academy High School,338558.43064189603
3869207,41.88485,-87.616814,455000,2014,2,2,1963,1960,NONE,1250,6925.5,Chicago,Chicago,NONE,354835.6997728499
3869625,41.884849,-87.616813,399000,2013,1,1,NA,UNKNOWN,NONE,860,6267,Chicago,Chicago,NONE,338920.963356928
3870814,41.88552,-87.614692,535000,2013,2,2,1991,1990,NONE,1300,8148,Chicago,Chicago,Wells Community Academy High School,394625.69315530674
3865340,41.889793,-87.626053,272000,2014,1,1,1976,1970,NONE,725,3895.5,Chicago,Chicago,Wells Community Academy High School,251884.83897529898
3868073,41.891521,-87.612778,350000,2014,1,1,1968,1960,NONE,1100,6926,Chicago,Chicago,Wells Community Academy High School,323908.55970980803
3869209,41.88485,-87.616814,289900,2014,1,1,1963,1960,NONE,650,5350,Chicago,Chicago,NONE,264805.42369090323
3926890,41.800351,-87.729835,139900,2013,1,3,1955,1950,NONE,1080,5836.5,Chicago,Chicago,Curie Metropolitan High School,182913.52282438063
3835662,41.823747,-87.79963,229000,2009,1.5,4,1950,1950,NONE,1585,7187,Chicago,Berwyn,J Sterling Morton West High School,219684.74976752044
3873241,41.869483,-87.628082,289900,2015,2,2,1982,1980,NONE,1200,4856.5,Chicago,Chicago,Phillips Academy High School,269359.7618204638
3873438,41.867931,-87.628036,329900,2013,1.5,1,1981,1980,NONE,1300,5379.5,Chicago,Chicago,Phillips Academy High School,317821.3109903725
3870085,41.885009,-87.614807,449000,2013,2,2,1974,1970,NONE,1400,6795,Chicago,Chicago,Wells Community Academy High School,352583.45823460625
3870732,41.885521,-87.614693,499000,2014,2,2,1991,1990,NONE,1227,7555,Chicago,Chicago,Wells Community Academy High School,381207.3025935676
3924086,41.800877,-87.748729,164900,2014,1,3,1950,1950,NONE,1063,3781,Chicago,Chicago,Kennedy High School,184072.101825778
3960442,41.75274,-87.705784,139900,2014,2,3,1952,1950,NONE,1500,8624.5,Chicago,Chicago,Bogan High School,190328.0506556412
3959123,41.76001,-87.707964,123900,2014,3,4,1944,1940,NONE,1400,3750,Chicago,Chicago,Bogan High School,212255.8309914522
3961775,41.752479,-87.724884,103000,2014,1,4,1956,1950,NONE,1680,8276,Chicago,Chicago,Bogan High School,188028.84571939654
3842541,41.828548,-87.69352,149900,2014,1,5,1885,1880,NONE,1026,3150,Chicago,Chicago,Kelly High School,189496.21459621805
3843216,41.903694,-87.625374,259000,2014,1,1,1960,1960,NONE,912.5,6751.5,Chicago,Chicago,Lincoln Park High School,233484.69323589947
3926827,41.79391,-87.733328,125000,2013,1,2,1949,1940,NONE,864,4396,Chicago,Chicago,Curie Metropolitan High School,182913.52282438063
3889118,41.808036,-87.87284,747230.4,2014,3,4,1905,1900,2008,2975,9300,Chicago,La Grange,Lyons Twp High School,620997.9432219086
3890389,41.81903,-87.886155,359000,2014,2,3,1956,1950,NONE,1200,6534,Chicago,La Grange,Lyons Twp High School,323101.1137183482
3844431,41.906352,-87.627014,465000,2013,2,2,1963,1960,NONE,1350,6064,Chicago,Chicago,Lincoln Park High School,368526.81188508385
3844534,41.90617,-87.625824,747230.4,2014,2.5,3,1963,1960,NONE,2200,15073.5,Chicago,Chicago,Lincoln Park High School,566012.0771968826
3845180,41.904552,-87.628319,140000,2014,1,0,1968,1960,NONE,525,2853,Chicago,Chicago,Lincoln Park High School,187139.96330706202
3963802,41.7517,-87.770236,189000,2014,2,3,1985,1980,2007,1742,3125,Chicago,Burbank,Reavis High School,210355.31048745487
3948479,41.775454,-87.768548,259900,2014,2,5,1952,1950,NONE,1200,3750,Chicago,Chicago,Kennedy High School,239569.74913891245
3954626,41.766281,-87.715275,199900,2013,2,3,NA,UNKNOWN,NONE,1660,8302.5,Chicago,Chicago,Bogan High School,203818.65125732438
3846657,41.902687,-87.62516,747230.4,2014,2.5,3,1980,1980,NONE,2160,10127.5,Chicago,Chicago,Lincoln Park High School,565619.6251710498
3894890,41.803434,-87.880926,679000,2014,2,4,1931,1930,NONE,2564,7500,Chicago,La Grange,Lyons Twp High School,572246.5036906806
3905533,41.760268,-87.803939,119500,2014,1,2,NA,UNKNOWN,NONE,890,6864.5,Chicago,Bridgeview,Argo Community High School,180863.97740754497
3910640,41.736499,-87.844516,189900,2013,2,3,1970,1970,NONE,1048,7165,Chicago,Hickory Hills,Argo Community High School,198802.5607867607
3911704,41.73412,-87.823828,229000,2009,2,3,1967,1960,NONE,1600,7818.5,Chicago,Hickory Hills,Argo Community High School,221514.49451759792
3912935,41.736814,-87.802497,249900,2014,3,4,NA,UNKNOWN,NONE,2629.5,8341,Chicago,Bridgeview,Argo Community High School,263267.8176417595
3889659,41.806653,-87.866998,389900,2013,1.5,4,1898,1890,NONE,1874,8250,Chicago,La Grange,Lyons Twp High School,343251.9054569926
3890330,41.818542,-87.888542,412000,2014,3,2,1930,1930,NONE,1900,6534,Chicago,La Grange,Lyons Twp High School,359422.0675574097
3851606,41.897991,-87.625214,229000,2014,1,1,1972,1970,NONE,600,6751.5,Chicago,Chicago,Wells Community Academy High School,220406.01193429984
3976333,41.735661,-87.712626,120000,2014,2,3,NA,UNKNOWN,NONE,1863,7687.5,Chicago,Chicago,Bogan High School,194519.55015900038
3985587,41.801416,-87.601769,739000,2011,3,4,1908,1900,NONE,2930,5270,Chicago,Chicago,Kenwood Academy High School,622414.8763746213
3990812,41.790569,-87.58866,550000,2015,1.5,4,1885,1880,NONE,1912,8920,Chicago,Chicago,Kenwood Academy High School,497412.18245957023
3985044,41.808971,-87.596244,399000,2013,2.5,4,1990,1990,NONE,2140,1775,Chicago,Chicago,Kenwood Academy High School,349308.63186895795
3908129,41.749176,-87.907035,315000,2014,2,2,1989,1980,NONE,2100,9227.5,Chicago,Burr Ridge,Lyons Twp High School,292414.3332121343
3911864,41.741171,-87.812302,199900,2014,2,3,1969,1960,NONE,1091,7714,Chicago,Bridgeview,Argo Community High School,198083.38262308497
3853409,41.908695,-87.632187,185000,2014,1,1,1962,1960,NONE,858.5,5619,Chicago,Chicago,Lincoln Park High School,199941.44509351492
3854050,41.910076,-87.632392,249900,2014,1,1,1971,1970,NONE,825,6496,Chicago,Chicago,Lincoln Park High School,223516.78517849706
3854115,41.910076,-87.632393,193000,2014,1,1,1970,1970,NONE,908.5,5444.5,Chicago,Chicago,Lincoln Park High School,200191.16307102347
3856619,41.90773,-87.630524,747230.4,2014,2,2,1926,1920,NONE,1950,7559.5,Chicago,Chicago,Lincoln Park High School,553765.2768624509
3859217,41.900074,-87.631843,747230.4,2014,3.5,3,1995,1990,NONE,3200,9582.5,Chicago,Chicago,Wells Community Academy High School,623989.5666290717
3985132,41.806857,-87.594692,747230.4,2013,4.5,6,1886,1880,NONE,3978.466,9352,Chicago,Chicago,Kenwood Academy High School,625111.0664426095
3985358,41.803459,-87.593218,747230.4,2013,3.5,3,1886,1880,NONE,3000,3625,Chicago,Chicago,Kenwood Academy High School,623942.7852920109
3862329,41.892848,-87.639739,747230.4,2015,2,2,1910,1910,NONE,2777,11978.5,Chicago,Chicago,Wells Community Academy High School,594704.8652350624
3865477,41.896415,-87.623847,548000,2014,2.5,2,NA,UNKNOWN,NONE,1650,6773,Chicago,Chicago,Wells Community Academy High School,412812.41616514756
3865858,41.896236,-87.623466,747230.4,2013,2.5,2,1985,1980,NONE,2156,9043.5,Chicago,Chicago,Wells Community Academy High School,567353.0225002675
3866166,41.894672,-87.616722,484900,2008,2,2,1926,1920,NONE,1550,7605.5,Chicago,Chicago,Wells Community Academy High School,368526.81188508385
3867790,41.891521,-87.612777,675000,2013,2,2,1968,1960,NONE,1450,7905.5,Chicago,Chicago,Wells Community Academy High School,528450.7459354713
3987110,41.806602,-87.586578,99900,2014,1,1,1962,1960,NONE,924,4791.5,Chicago,Chicago,Kenwood Academy High School,182913.52282438063
3919518,41.793362,-87.79812,275900,2014,3,4,1951,1950,NONE,2637.5,11107.5,Chicago,Chicago,Kennedy High School,292656.3368776956
3937037,41.782223,-87.711376,199900,2008,2,3,1955,1950,NONE,1616,9428,Chicago,Chicago,Hubbard High School,203818.65125732438
3940095,41.781305,-87.725619,199900,2014,2,4,1933,1930,NONE,1910,8618,Chicago,Chicago,Hubbard High School,209909.21062446295
3941362,41.791503,-87.769221,259000,2014,2,3,1955,1950,NONE,1039,6250,Chicago,Chicago,Kennedy High School,234145.6363684724
3946970,41.776324,-87.792048,319900,2014,3,3,1960,1960,2006,2800,3615,Chicago,Chicago,Kennedy High School,308075.05835162045
3949987,41.771837,-87.740002,259900,2014,4,4,1936,1930,NONE,1700,3750,Chicago,Chicago,Hubbard High School,250873.8248857481
4019639,41.740817,-87.610252,184900,2013,2,3,1922,1920,NONE,2290,6921,Chicago,Chicago,Harlan Community Academy High School,216864.7121859689
3869117,41.884849,-87.616813,515000,2013,2,2,1963,1960,NONE,1250,6882,Chicago,Chicago,NONE,398432.6752343813
3965096,41.748712,-87.783034,225000,2014,2,5,1969,1960,NONE,1,9169,Chicago,Burbank,Reavis High School,223722.34425680144
3872777,41.871345,-87.628089,2.00E+05,2014,1,1,1982,1980,NONE,950,8637,Chicago,Chicago,Phillips Academy High School,217801.69466363802
3873181,41.870151,-87.628067,269000,2014,1.5,2,1980,1980,NONE,1250,5662.5,Chicago,Chicago,Phillips Academy High School,235395.9337038137
4030396,41.666432,-87.980482,294000,2013,3,3,1991,1990,NONE,1700,9234,Chicago,Lemont,Lemont Twp High School,264174.8781197766
4033268,41.651568,-87.988604,539900,2014,3.5,4,1996,1990,NONE,3275,15472.04295,Chicago,Lemont,Lemont Twp High School,445103.79243043216
4036545,41.725167,-87.819194,249900,2014,2.5,3,1966,1960,NONE,2119.5,9583,Chicago,Hickory Hills,Amos Alonzo Stagg High School,234689.11463662147
4003352,41.754173,-87.569585,209900,2014,3,4,1915,1910,NONE,1500,4072,Chicago,Chicago,School of Leadership High School,237681.47602744057
4045623,41.67765,-87.808884,129900,2014,2,2,1975,1970,NONE,1200,7306.5,Chicago,Palos Heights,Amos Alonzo Stagg High School,176838.42538704295
3947266,41.777374,-87.784675,111999,2013,2,2,1997,1990,NONE,1300,14307,Chicago,Chicago,Kennedy High School,187796.63695129164
3951638,41.770664,-87.724634,204900,2013,2,3,1946,1940,NONE,1821,10018.5,Chicago,Chicago,Bogan High School,222696.79184825218
3886666,41.813202,-87.8498,215000,2014,1,2,NA,UNKNOWN,NONE,1400,7405,Chicago,Brookfield,Lyons Twp High School,215181.37263307924
4047701,41.661473,-87.868163,450000,2014,4,5,1988,1980,NONE,3559,12750,Chicago,Palos Park,Amos Alonzo Stagg High School,421326.5922912659
4052896,41.725234,-87.692941,149900,2014,2,4,1955,1950,NONE,992,871,Chicago,Evergreen Park,Evergreen Park High School,190169.42648958147
4017046,41.748051,-87.632142,184900,2008,2,3,1924,1920,2007,1334.5,476.06286,Chicago,Chicago,School of Leadership High School,202143.31757398215
4023434,41.747406,-87.568245,149000,2014,2,3,1918,1910,NONE,1800,3750,Chicago,Chicago,School of Leadership High School,195678.1291603978
4033522,41.653031,-87.953066,439900,2014,3.5,4,NA,UNKNOWN,NONE,2761.5,8711.5,Chicago,Lemont,Lemont Twp High School,396557.5011676718
4033863,41.648735,-87.941038,449000,2011,3.5,4,1993,1990,NONE,3106,12196.5,Chicago,Lemont,Lemont Twp High School,415184.5278338294
4038350,41.709689,-87.842065,249999,2014,2,3,1972,1970,NONE,1398,6696,Chicago,Palos Hills,Amos Alonzo Stagg High School,225344.44592547094
4041128,41.699636,-87.834397,224900,2013,2,4,1968,1960,NONE,1550,8773,Chicago,Palos Hills,Amos Alonzo Stagg High School,214940.0195833427
4049722,41.649906,-87.825523,339900,2013,3,4,1957,1950,NONE,2920,15472.04295,Chicago,Orland Park,Carl Sandburg High School,337713.1863281356
4050116,41.660201,-87.808255,264900,2014,2,3,1968,1960,NONE,1319.5,5213.5,Chicago,Palos Heights,Amos Alonzo Stagg High School,226369.35899867147
4052698,41.725914,-87.701743,124000,2014,1.5,2,1969,1960,2012,1225,5662,Chicago,Evergreen Park,Evergreen Park High School,186201.02687788187
3889696,41.805446,-87.865658,489000,2014,2,3,1938,1930,NONE,2000,7000,Chicago,La Grange,Lyons Twp High School,367656.4204253979
3890752,41.814479,-87.884766,729900,2014,3,4,1924,1920,NONE,2527,8494,Chicago,La Grange,Lyons Twp High School,623135.9147013539
4061192,41.721111,-87.774116,47900,2014,2,4,NA,UNKNOWN,NONE,1784.5,6969.5,Chicago,Oak Lawn,Oak Lawn Community High School,196418.61002277982
3963200,41.751831,-87.779458,159900,2014,2,3,NA,UNKNOWN,NONE,1749.5,7238,Chicago,Burbank,Reavis High School,195678.1291603978
3967724,41.748025,-87.762348,204500,2014,3,4,1958,1950,NONE,2455,10890,Chicago,Burbank,Reavis High School,260294.81008829814
4029608,41.676506,-87.928605,519900,2013,3.5,4,1988,1980,NONE,3800,15472.04295,Chicago,Lemont,Lemont Twp High School,447079.8422667136
4029548,41.682146,-87.920833,747230.4,2013,4,4,2000,2000,NONE,3314.11475,15472.04295,Chicago,Lemont,Lemont Twp High School,614848.0083150644
4034534,41.723367,-87.811488,205900,2014,2,3,NA,UNKNOWN,NONE,1693.5,10737,Chicago,Hickory Hills,Amos Alonzo Stagg High School,220647.24643141657
4054264,41.724642,-87.711355,139900,2013,2,3,1944,1940,NONE,1318,6250,Chicago,Evergreen Park,Evergreen Park High School,190328.0506556412
4061790,41.722934,-87.762498,194900,2014,2,3,1969,1960,NONE,1290,6011,Chicago,Oak Lawn,Oak Lawn Community High School,201794.45053032634
4062451,41.727239,-87.79047,149900,2014,1,4,1958,1950,NONE,1200,6880,Chicago,Bridgeview,Oak Lawn Community High School,183921.6162727218
4041376,41.69839,-87.828355,245000,2013,2,3,1969,1960,NONE,1372,9398,Chicago,Palos Hills,Amos Alonzo Stagg High School,216151.73296376056
3896808,41.796789,-87.875936,499000,2014,2,3,NA,UNKNOWN,NONE,1400,6951.5,Chicago,La Grange,Lyons Twp High School,379248.76079996844
3901087,41.785744,-87.910872,599000,2013,3,5,NA,UNKNOWN,NONE,2461,9707,Chicago,Burr Ridge,NONE,570508.2485543774
3910612,41.735617,-87.847017,159000,2015,2,3,1969,1960,NONE,1170,6777,Chicago,Hickory Hills,Argo Community High School,185751.36102279928
4071826,41.709752,-87.737756,178888,2013,1.5,3,1959,1950,NONE,1382,7840,Chicago,Oak Lawn,H L Richards High Sch(Campus),195849.61102469533
4074193,41.718317,-87.704851,149000,2013,2,2,1956,1950,NONE,1398,5844,Chicago,Evergreen Park,Evergreen Park High School,191486.6296570386
4076933,41.710567,-87.692726,199900,2014,1,3,1960,1960,NONE,1300,6649,Chicago,Evergreen Park,Evergreen Park High School,198065.64591646942
3974505,41.744745,-87.716694,168900,2015,2,3,1952,1950,NONE,1026,4281,Chicago,Chicago,Bogan High School,188270.36662580204
4044734,41.675843,-87.823849,249900,2014,2,3,1978,1970,NONE,2118,15472.04295,Chicago,Palos Park,Amos Alonzo Stagg High School,223925.01641122022
4046489,41.667759,-87.798617,199900,2013,3,3,1955,1950,NONE,2395,5113.5,Chicago,Palos Heights,Amos Alonzo Stagg High School,226411.67538250593
4073610,41.716549,-87.71844,249000,2014,2,3,1956,1950,NONE,1668,7219.5,Chicago,Evergreen Park,Evergreen Park High School,227144.27336479793
4044589,41.685991,-87.82472,122000,2014,2,2,1970,1970,NONE,1274,7731.5,Chicago,Palos Hills,Amos Alonzo Stagg High School,178499.94787744863
3918046,41.817083,-87.783457,149900,2013,2,3,1954,1950,NONE,954,4138,Chicago,Stickney,J Sterling Morton West High School,186220.8212089664
